,CUSTOMER_ID,X_CUSTOMER,Y_CUSTOMER,MEAN_PURCHASE_AMOUNT,STD_PURCHASE_AMOUNT,MEAN_PURCHASE_FREQUENCY
56,56,68.65478273821347,8.112381719516327,94.22906452843382,23.376113197553636,6
57,57,93.86227332416269,64.91840332762962,267.0374448731018,44.745080433996264,5
58,58,93.37516030725713,86.4288589667867,494.2554315399708,49.81687813574571,3
59,59,82.18276413762428,69.75310739516459,74.86031725165708,9.794462706130702,5
60,60,73.15375080419783,97.59290532954716,214.0852471387095,21.937388199530144,4
61,61,36.92495349904368,13.928473592614088,108.03899266484176,11.622986135543545,3
62,62,48.72980034394379,9.294730021016296,179.6479144654484,36.20544390983338,0
63,63,44.298671657834696,66.52879301257518,168.2576074906097,30.133620482461094,7
64,64,3.886092655432938,93.9584970054311,413.47364040306434,9.63841731145066,1
65,65,38.64995328256874,3.4744505630936007,406.4960158750579,44.49098940540247,9
66,66,42.22651006788416,50.45741037737985,167.9516185448534,25.74571476165714,2
67,67,5.295586556111198,57.30718886523445,354.8762001834724,17.849549296510116,7
68,68,24.43174975087278,31.275118781857426,54.77037948629594,19.219608125382496,7
69,69,39.47682012001471,94.89055273828203,259.11042021414426,10.447813725155381,8
70,70,70.60436013159331,61.710923156957534,62.03061070274081,37.80711097048684,1
71,71,10.362025957879272,53.6042399061985,151.7354217647526,13.835168945331072,0
72,72,51.84802899664547,4.1235203814729555,92.68672254890554,15.529683156905769,1
73,73,53.886247086207526,21.077398793943193,30.550010323154275,8.10427265339802,6
74,74,47.63252752944385,52.083669267324304,154.34605192192112,43.931941255321945,5
75,75,13.59252081414094,17.759597231913716,15.29535088556071,41.026765626429764,0
76,76,99.6984003119873,82.33565760532943,23.000821093548904,46.49485546231633,3
77,77,80.91418290335767,87.55698403835814,144.442757579161,29.465404401576784,3
78,78,72.09519992182041,89.01528831562844,83.88000317632692,14.738352226833921,2
79,79,46.24046525277622,78.49436103441589,48.89327449830833,10.503667887570245,7
80,80,14.594334286816347,43.01378198336479,22.361169292498836,28.06123146927827,2
81,81,67.16828208116037,74.09870069291108,28.47169859758859,29.58466527158462,8
82,82,17.47042566631579,28.378735050927606,58.33898842480013,42.54147638108678,2
83,83,63.770809229901396,53.338442360920105,371.63515072909377,20.984922716175014,0
84,84,89.45732894346808,57.87077016621789,479.76644733549784,20.649828282364446,1
85,85,94.7799203196811,35.98038924787746,45.22789450869335,48.121825496350084,4
86,86,14.698603757161354,92.72028247186272,48.84540283775476,20.486614186392345,8
87,87,14.525483132754735,92.3940623577945,302.1695420641436,16.882543404852832,5
88,88,4.020213354855684,82.37209156718569,394.28865802386275,17.888791073510593,8
89,89,76.02194642185403,28.200048962342493,88.75227495853423,38.848026653029905,6
90,90,25.278452776118066,57.91140978448534,207.27612978254464,7.841538096338284,3
91,91,86.83698876621678,15.992576082816601,262.4241556245601,48.44887929767672,7
92,92,80.10417212390439,15.551110719372351,57.22287960081744,20.390801138331607,0
93,93,77.62489887118393,82.53445478493364,441.0702017812524,28.92607470325152,9
94,94,91.30929237607816,18.847745639439662,382.00393301388425,19.936235231847103,1
95,95,12.317498349556322,83.15905868020292,375.78082456721876,48.84351681875329,1
96,96,33.36044366363111,83.16236797714697,271.9079755767184,7.826596820704395,3
97,97,87.44000311594998,41.38193767354793,206.27256248414096,8.680793855394574,4
98,98,51.600651698413614,71.96941142655749,341.7679171281429,34.09169969674259,4
99,99,99.31453559135451,42.521667186850884,490.4223654622616,41.261864611205155,9
100,100,54.971381631680515,51.53246738723658,49.5504245533354,27.466125068328825,5
101,101,11.903150061763867,17.07608186679256,352.60391194659223,27.102820478828537,2
102,102,90.35991304591934,71.2576143195038,101.77396991667328,32.6222006101409,3
103,103,34.04916760700559,27.715144542291792,280.56881451227895,30.28888575970342,0
104,104,69.13636062657336,60.26552247371585,9.935143466190558,27.32949104473266,1
105,105,20.691558188055982,47.51784085675387,331.95238848647614,7.588887455705126,9
106,106,81.73008335270406,72.73839736830385,185.09539141895922,18.88050758977008,3
107,107,87.57604975093153,96.12700712240525,458.51467867983047,39.27074921790908,4
108,108,17.417701988940603,35.717346299004646,47.81642130497559,18.36202923639726,8
109,109,95.77245604086569,58.57220755164986,27.131239793936544,42.833396155872684,8
110,110,27.329781018739986,53.364586391794134,351.2225578868109,18.555885448490486,0
111,111,55.05717535982645,17.541976017656246,89.10949355639514,31.310210583600377,4
112,112,84.85337156622886,56.97570874383684,312.39482378796106,24.233641987211353,3
113,113,89.70469169389588,73.61058239253701,300.4069604291933,24.818307212120498,9
114,114,46.957184834386645,97.13603281591502,438.0969976400652,30.464416355467268,5
115,115,42.446373743733105,5.340616559265909,5.994097649748344,32.45771796940737,4
116,116,92.6822350450185,95.89622585014598,181.08324720925037,33.529028433379274,3
117,117,41.982248151022695,67.95027069872599,493.7173585119165,23.08764437558886,6
118,118,47.3731352370802,97.38427459873597,143.48869453195837,24.185539440977948,3
119,119,23.73696397610544,32.79497140001205,301.80889695550496,6.283267960704662,8
120,120,83.69387335787599,35.769867386689135,365.83348491154646,15.83950435487539,7
121,121,84.09954799710519,66.93740213315829,253.87377852651363,39.47553341354681,1
122,122,96.69057408359734,85.22339682010151,230.35168633386962,36.953485091237255,7
123,123,51.36969898393314,47.02823192304416,263.4219974778368,8.32479065884903,8
124,124,78.2611174728818,88.01051173197182,250.45761603593587,41.8129328552245,2
125,125,81.83722441703486,81.5395315590726,307.17020191868005,10.864342243622009,0
126,126,98.48068488797337,24.499181627986456,94.72661694713895,49.948169710232506,7
127,127,69.78342573304458,7.6611212593806215,219.95174452615333,25.181226988971424,0
128,128,95.6473908070039,55.09837553075585,59.19527617786611,12.81562904037654,4
129,129,73.05732386384851,94.75661873696018,140.82758395802855,10.510975265002472,2
130,130,59.67501484172681,11.930258168955653,329.99323486534496,24.85350496988746,0
131,131,4.197640282908999,46.60753048644944,197.845657863955,9.313231258502151,7
132,132,31.851397874473754,96.90524343032777,300.09856350420483,31.712609878981198,4
133,133,13.041271388726393,31.154330161896958,158.04104264485917,27.40131446082472,8
134,134,92.28631667786286,1.3778289920996722,278.5648869226656,26.755650404369344,2
135,135,51.081006312666844,70.35811430374862,178.46983211030238,26.56874704375885,3
136,136,17.09793185134708,97.0563441961253,211.19275874416348,36.44427401153438,0
137,137,6.50043827655592,27.800555618196697,401.69965518766753,6.456870452544205,8
138,138,22.676157968911404,3.7687952749102416,229.35288334970625,20.862784071644995,9
139,139,42.62872052631693,57.405390341800896,312.0799766064073,7.866888418307681,6
140,140,25.03804508662344,82.6510457275304,82.61191982554497,35.55926182324812,6
141,141,86.32113877482259,66.27173229141012,128.14433120852726,42.025366019726164,7
142,142,66.5496112227675,11.804852160461232,436.56038177927456,24.10142942670805,3
143,143,31.654280066580142,85.27875211483754,466.91354586228,41.76949538952933,0
144,144,86.47547337341017,39.56443976031938,237.38976081193897,35.66054230367513,9
145,145,90.11073953396914,72.82475098067013,389.8534490261074,49.71619311221277,8
146,146,63.5126111258211,42.99749249399499,366.20577506729734,9.39716279854827,8
147,147,4.954196300453962,78.2859159978983,188.41220135028433,12.035509319872297,4
148,148,89.524541821678,62.46140290358632,254.9006901229951,46.43494024796645,9
149,149,90.2093458219965,65.09573290226317,347.1551115051926,22.77854928797431,9
150,150,99.10131802527692,60.56304711956183,311.1790261249576,22.594216672237156,9
151,151,46.777919111588574,15.075784688982207,294.7246049227472,29.674446893486817,7
152,152,17.542374847587837,21.147742545258907,435.11703954661704,30.4153975034783,6
153,153,98.25253888149727,24.521196550553938,78.67984106993949,20.86695348098175,0
154,154,16.249449478445012,53.97355246396486,297.4324353088259,29.91608207639547,8
155,155,19.88871522802329,53.52735342802105,12.267180461341521,21.11671356369172,4
156,156,51.23529121577357,88.18452764616991,200.45657133601722,41.77531294214408,5
157,157,46.17595917236914,70.68359812143231,406.5291304869103,12.693772912227743,5
158,158,5.062446146250654,86.78954431122196,310.54574686238243,27.98577058376783,7
159,159,17.652792600159827,29.178342579989767,80.39862378491573,45.811894688142104,8
160,160,65.05679616646164,35.71603904605486,230.89422991887318,10.82329092643103,0
161,161,53.248607310146966,4.236053710473497,169.2836655396407,31.166803379636253,5
162,162,1.9181134612541673,89.82563331415075,216.35258682932522,20.897484592152313,0
163,163,11.433243303493478,21.659141847497022,265.2251324495963,23.844920662103863,1
164,164,27.829161371687462,98.48051043017986,209.25394190276512,43.28045335357392,7
165,165,38.619723697766474,15.643071312896662,315.2887713807306,46.58310691589742,7
166,166,58.1415801442555,14.769271547856933,305.87712773896885,7.877188596565058,6
167,167,41.19920454038994,7.672680063595938,82.2798670429608,41.35020924355901,5
168,168,92.0552297277999,41.01785128056916,48.64952079924554,11.318516394819044,6
169,169,45.317249138057434,75.56953195449196,333.5185766129819,35.24472531708493,3
170,170,41.92693938429309,65.64957842156242,291.492827176126,49.48028542135424,8
171,171,91.82559554535568,84.92438455785678,302.0098869725524,19.732830631988037,7
172,172,62.44701443942765,9.41593774548225,107.54641853248978,20.075761059717035,7
173,173,46.35079766073768,19.486812582232382,57.34788958852911,6.964876139273119,1
174,174,33.16163700049085,41.42832520491986,398.83289015565333,9.239540765257232,9
175,175,76.83076671223142,50.247583073954836,81.35172162869212,32.775409581152104,9
176,176,59.868416816215145,8.6168221228201,73.7441773511103,13.001535577718908,6
177,177,60.84843214883544,31.5425723689869,80.06605998290954,31.984901468313726,5
178,178,70.01278213565219,72.45309940909178,460.9730091230228,29.952170036108633,1
179,179,17.506358377372898,18.17934803294611,266.791172118201,40.15693917766947,1
180,180,60.495890616595496,20.282139580371663,374.3311714415108,7.859491940212511,3
181,181,63.75439962728138,49.67518982039859,265.15239530487435,27.691188987649582,2
182,182,27.627136067658252,85.61984571623542,286.7423327225379,38.64238636869091,6
183,183,70.81854918887447,78.3910905411101,371.7057564842896,8.214036901553536,7
184,184,47.71459652121889,58.850709549267044,367.20474032560213,5.4540752841025535,4
185,185,63.618172883772075,52.9466157350666,54.46624292882725,47.590360651461,8
186,186,22.41557792581571,81.15683765698944,223.84760344061877,25.070156260759475,1
187,187,40.65860785443173,22.603866628308733,496.72281442916113,28.297529161242235,3
188,188,66.76436602467462,89.94643182570596,20.240257350788006,32.170593869616226,5
189,189,52.88713260398769,87.8077320276492,299.67383531869325,38.477775782231156,4
190,190,72.12223427038144,7.188999430346654,287.21568483839826,17.604821505893405,5
191,191,70.91911557353258,39.34960922242961,436.9677768718293,31.056851827633533,9
192,192,6.451095163929255,78.81720178942986,232.4879362664022,49.453245319355794,8
193,193,11.531603200283902,49.186604234140454,294.563414018479,14.223081570629631,9
194,194,24.47336694338699,71.12734362335019,18.387000926780512,15.79714714218664,4
195,195,97.73524748503543,35.42775113904093,99.4607406707389,46.199374724694316,8
196,196,16.49202278865074,92.13405363950268,189.64754744249626,7.2185021543828976,6
197,197,44.83385189914928,99.85396259284971,45.70455223442298,29.275797242093155,5
198,198,93.83830905611809,74.8850043933416,187.04651734294083,30.653068165190327,6
199,199,48.319035096855345,38.530712890634256,210.52463604423517,44.329618694395556,6
200,200,69.27211135163725,88.54877440744963,201.9355339634551,39.93370372582412,5
201,201,9.356481980878172,31.59379482525554,213.7225344912216,31.84835373102695,3
202,202,8.010910612873634,17.585642690149516,261.7179790812195,23.15248470061268,9
203,203,12.919016517628645,72.43949447152603,435.2555544294789,45.17638343189812,4
204,204,90.87533774564709,76.70465156003654,218.26072882150356,14.952296661714469,1
205,205,49.33803306650941,8.730304635793551,440.32728191954124,7.506187326376771,0
206,206,0.640021111838529,19.65601889600763,455.355559501345,29.642961558788123,4
207,207,81.39272671250357,21.45139023367171,460.57449759027776,14.07527620799613,9
208,208,61.811810616266115,77.26920335022044,159.56983866001056,21.101503448444284,6
209,209,68.75051121503991,2.60850800846556,11.904909742472295,5.864295116669042,9
210,210,65.2361761403142,57.23942213155815,259.6587973806447,22.93368674948021,7
211,211,46.14119912112913,12.045722587691543,138.70460667530023,34.548946870396406,6
212,212,83.50673218733033,43.50263874851989,189.44615575629138,38.136226573740835,6
213,213,90.73262656215965,72.38180296081956,365.88998833076107,37.29154481868715,4
214,214,34.308102894164186,92.86422264239182,483.99136779196385,14.489018769833088,0
215,215,22.507624574389517,0.12368070874034798,237.8667139420452,13.19645513948593,4
216,216,44.84553384463239,82.31856611418942,404.02310116724584,35.32470037995715,8
217,217,28.640224040620165,87.93800260217984,469.65976593988785,44.340626992285245,1
218,218,75.73509672082064,46.00629858097788,257.96983691642083,45.332604118946335,5
219,219,98.79587755922446,27.892197606163716,283.0243015078294,34.56113359067078,4
220,220,83.06444470352963,62.152880103006524,499.4624653341205,30.840274849251326,4
221,221,61.703078817997046,17.92156248956106,107.70193169032368,42.8399484066891,3
222,222,39.81275630117369,61.23896787580261,338.17558531515795,27.473704423560186,3
223,223,57.301305812197846,15.638779955798821,247.7960368466909,9.63887966913943,0
224,224,30.60778495080144,54.2614762585624,277.87901518630656,7.0226989930381425,1
225,225,97.88986835454241,87.33822545968147,408.8605569582908,31.56062355875352,3
226,226,44.797883823718145,17.345334957938718,71.5389523468816,48.02171651345253,7
227,227,54.84383034529435,10.196785028774158,400.09913645376383,19.720408592041164,8
228,228,7.0840266811315615,27.548759555455792,85.00007536008195,38.593399940906785,8
229,229,28.018809805730662,20.452430586894554,150.7658465343566,10.892299074012627,8
230,230,99.54291889004146,7.247907648226947,30.389646197453434,41.97130016171194,4
231,231,12.402671392995334,38.48892272840963,250.53822807417143,8.11987590395708,5
232,232,84.36018247351477,36.50819873325815,242.07033022820738,13.926916075500365,5
233,233,30.901616197893322,77.14432137056684,336.14665386964214,10.344384592626193,8
234,234,59.648330448115814,2.027654965325143,314.5119233641474,36.97960624455791,4
235,235,9.46290147686476,21.487112635426687,262.9804118095975,8.485916800165958,2
236,236,71.42643636406902,13.68019969408043,381.57877101438385,9.3971734642083,7
237,237,71.17879753573516,67.74204074874723,6.09850744606171,9.388061739654413,7
238,238,7.640736836844919,42.85269018836417,223.9191301898049,35.673619009369595,3
239,239,22.634904530549704,13.69761095860521,60.911562090041755,5.213431741402561,1
240,240,35.11265818529674,94.88522774773729,170.49125377001855,20.360826036427273,7
241,241,94.85364899137318,28.980402250060866,414.4740077148255,38.372445441766956,2
242,242,85.44594040918412,1.160672802022511,53.07644261064952,22.96646265327994,3
243,243,88.40893582008374,33.69104145251247,499.62780847216777,37.33624766009707,1
244,244,87.58950071810854,22.944167644914735,480.1582890665953,14.596923099543195,0
245,245,38.93455115304671,48.722155232071785,436.4221350534727,45.72550966075483,9
246,246,84.47167749446756,0.4420399259542851,335.2917282460681,44.39710765339215,9
247,247,73.27819313480765,90.85899987991525,392.5541007853161,24.748452277781738,0
248,248,66.53469049485305,95.20168776889919,199.28195470226203,35.332759309551676,8
249,249,73.73646362898774,30.29669491945013,203.74324157256987,38.905951401864456,7
250,250,1.8787109570408633,9.68080680551553,365.2906503627522,37.945375877552785,2
251,251,36.56378513356441,34.33965968742295,28.547379162689335,49.03114603623549,5
252,252,61.828310225159576,54.7681565600256,308.79964231610796,39.22964653505364,9
253,253,85.82465229552155,16.458721740529224,440.9809606105322,25.84289345173989,3
254,254,75.72759218506012,30.101570822702485,439.99004028920643,49.838460158547605,6
255,255,97.3785060418667,97.4028950198126,482.93888919438683,33.06463897694442,0
256,256,97.29052342645944,74.88095453048818,214.3105955605512,15.261223185192797,5
257,257,91.2750292421589,76.20166774188347,192.65545848746896,39.15934806922836,6
258,258,11.3094037414872,54.10308515216881,364.1632587850255,23.819765633139205,0
259,259,90.6637380238259,62.93772236972159,204.235435116675,33.8392872368845,6
260,260,1.2676487827630312,46.25733616610436,178.15365288105914,18.355015585051376,1
261,261,84.54555299843385,61.415781735555555,280.70474276478217,27.111861653866452,9
262,262,84.07461842036938,99.43111978924955,477.62710529784914,36.82247916500313,8
263,263,25.80545856282772,19.17739407037571,397.28581199622073,41.23149515981045,6
264,264,86.58821836833282,0.5395821741767337,374.3897936383179,16.96895410156851,7
265,265,19.152252992203344,66.31347669282161,400.3456115306031,8.174537434559765,1
266,266,3.241217340554703,30.460118886765454,492.2112314994236,34.37462568965219,2
267,267,39.061137514001985,79.57615559380122,443.43017573403046,28.319607423807042,8
268,268,51.33364787813267,10.086069086998407,116.5755656560608,27.434851164684183,2
269,269,30.427662559847235,53.04517665211329,279.12236549726316,9.759523543611586,2
270,270,96.2501455097162,61.72083066285302,271.9315391611958,31.751809376016816,4
271,271,99.78786429049774,31.198396432134935,222.4248894820689,19.570066408979688,3
272,272,15.98149427578286,86.79996497420828,79.69703605109463,14.140133959371806,1
273,273,29.650320150513355,59.5931192261347,231.6788748840697,18.37894402821428,1
274,274,11.463638663856813,76.12609241797219,155.31069620033284,39.29396015246069,2
275,275,19.154874116185294,76.40317735479194,32.83302172025201,16.98853515836475,8
276,276,57.11990475591456,29.400889871142855,275.59516661569506,47.51455832568053,3
277,277,4.67945131849139,95.41173439180929,51.709611393283474,8.139147368288699,8
278,278,93.74643082481036,78.49842440988176,496.8825095145965,21.65396173197375,7
279,279,31.291184153947114,49.11462897942689,441.54449580815566,17.16683240967165,6
280,280,92.76485947912893,81.92783039098107,384.2453695984945,43.239386972748505,3
281,281,59.060981402830194,95.30535696442176,358.0616690193092,15.092218132158184,7
282,282,54.06335363120075,52.124807227156275,67.85729286849713,47.291781778315624,6
283,283,80.08900463242189,21.84297680818501,476.2389200183299,46.58318887803244,4
284,284,71.34116853815186,22.39861796243493,169.40156289211575,27.409982965852116,1
285,285,27.376027879753174,28.16341536551964,405.7689989463039,8.326044814433017,3
286,286,21.47777690642476,44.49155128372476,352.1899048139636,15.299434299348274,4
287,287,99.65914135848098,40.23912899523327,233.9273433929078,17.816520441878584,8
288,288,61.22686662856982,85.33754463032265,380.8849757722328,21.19521223583921,5
289,289,98.09396945333523,56.047916325368675,95.4381633166055,37.902877198525665,1
290,290,15.358231547078027,31.839002643153847,117.3433749329622,34.049342218369695,0
291,291,96.30268831508144,50.36588161864627,111.20339537114124,15.592947334359463,8
292,292,30.439427560336295,55.031546307544744,459.52409532982585,36.50265987322115,5
293,293,27.968387674501283,54.359921175089084,466.0108248018192,10.360996890218297,0
294,294,90.41758167893744,67.42882941143849,199.54911304104118,43.85095679966032,2
295,295,19.060302023805566,50.05809184112088,76.4526496978272,47.878439065327996,4
296,296,12.94069700483017,13.40438529501099,14.952048474021222,41.41570198024265,1
297,297,98.7752055429836,61.605673093059025,400.5217920501389,44.875293683381805,9
298,298,66.18888891525341,83.86725932937264,245.62072762101442,19.035434205605117,4
299,299,87.87519969668315,9.327094705729344,97.64072518466425,34.397952103879625,6
300,300,42.623194707625714,29.716075948621068,126.35821304028885,27.199632023519836,4
301,301,54.47287931371814,7.763037997790034,165.53928118404872,37.774250341529694,8
302,302,15.791531568600725,19.62214891641324,370.46315027416057,29.121550842555987,0
303,303,19.097616274325702,31.17486201311337,391.52020054594726,33.62931394547722,2
304,304,16.031936229565268,15.399747494107107,477.4212357636964,18.566684754384543,2
305,305,24.726875546410774,3.6471866542488796,287.3599977799627,45.944221815495474,2
306,306,89.52752786947225,25.306049757503978,222.90458465529835,16.872541760299566,2
307,307,20.765614891919306,31.055595935393075,185.6146704726718,36.65649961994016,1
308,308,47.18247209039146,9.171304477650411,252.97715926082776,46.78560964951709,1
309,309,70.61389722701492,58.566885382062935,432.261235378203,11.437608157908802,6
310,310,28.672489259733382,69.68765818620598,35.793702401887984,45.625349743174745,6
311,311,79.74918516768454,2.699335636047495,354.38587142415986,40.636946158947865,8
312,312,20.575805620084687,19.224884179140034,101.84289127754347,35.81074131615686,9
313,313,19.05501528472505,89.23447173484644,496.843214708115,43.5351168173131,5
314,314,31.26093426764267,10.074078697458644,145.2517284404986,6.193049779500923,4
315,315,32.17008530683422,54.399388252061506,234.79833733695924,16.86712225368328,1
316,316,12.642477457367962,5.028802116349618,437.92179691564166,39.45109962945329,7
317,317,33.90895168660313,50.392593249377796,496.6886353095863,16.989950048678576,8
318,318,5.859328348862125,75.12310100230886,323.6154474695572,45.16888144289828,6
319,319,99.84554560868622,32.90364464470238,236.47552929663863,39.987949614871155,9
320,320,27.104787358317417,5.803741650712702,24.496675762814846,39.90114191043458,6
321,321,58.53019633823848,84.35179998468863,417.4591631703186,45.423824460596045,4
322,322,97.59799534723348,10.222307812916021,164.22538796569788,20.864353517161586,8
323,323,38.97292446650267,41.05641116246868,240.28842179267954,31.505119872372102,2
324,324,64.708682274097,28.895624879002803,168.3583696789058,6.505374441854411,5
325,325,29.343689006874385,36.17610823011872,32.361159906262586,46.206952825803704,8
326,326,77.17681668646647,64.13533097145103,423.2865369460477,30.579632306025115,0
327,327,5.936859964534314,76.90569800154155,262.8539617067536,23.889851528361703,0
328,328,8.405527629795984,66.71161512539477,283.8926090057382,13.035231765767824,6
329,329,16.32025398081076,50.55601932342946,222.73320409096345,18.918402935874038,8
330,330,37.31235720133906,46.53118131078,239.93157778300264,48.648159973407225,1
331,331,96.41369465463838,8.573413379659844,27.646328586133226,37.792651175030315,2
332,332,83.1765404327051,13.765820896347025,356.03077833403927,6.575835021972124,3
333,333,93.18596241641886,32.91953656448145,209.54703593132606,11.58253643210439,0
334,334,53.2141805123668,31.618732950370198,28.049016676017537,41.3380937784426,9
335,335,44.68986750326815,6.750646765919366,170.74363055244322,18.197136174547445,3
336,336,36.82378755215277,48.249645712192645,268.73166161256074,47.71099803745682,9
337,337,59.46595762482073,69.24958085962811,155.90268345499544,28.347604963357153,8
338,338,54.799341809888915,21.630610880760347,415.1022115918671,17.60126518070208,4
339,339,84.03752356699619,52.25915906494626,270.2829734701825,12.1562170122472,2
340,340,25.340330388437813,75.89983520910405,50.20228219177085,21.32925828171348,0
341,341,30.2349849037845,97.65423979340864,356.04332787149445,47.40027799402803,2
342,342,3.7774128463239687,84.36180008639235,117.14180924994919,47.408313685288384,9
343,343,43.836839805637986,39.06395831575368,353.6150337231464,20.22941837950193,5
344,344,42.42234942443701,39.98999412031837,18.377797989377623,10.134908528838167,3
345,345,43.202294504574404,95.74431438421797,174.3850500968619,47.705958143182635,5
346,346,87.07934248912778,74.08326617526673,281.6221177405868,29.50385134902001,9
347,347,88.9330448217739,4.069235628507339,452.44049798430916,5.748227293978583,5
348,348,84.68840890632696,43.52026295058037,221.71476835742266,31.737308076317472,3
349,349,43.75012936836684,13.983079699340129,38.993104817143546,38.28173091232199,2
350,350,62.10496789121751,28.501817044764145,238.2525719396336,41.210897282862426,2
351,351,97.97557079390424,20.19595800313745,330.0332762033823,39.64282095784245,3
352,352,56.41809739733487,67.23898481529557,394.0512247478601,7.754539905035886,2
353,353,23.917079676467,63.22972594156858,288.2864989475174,13.607569895709734,3
354,354,96.85395361783179,95.08911243112473,41.88103205205376,22.86698280801527,8
355,355,73.70198429215726,11.404364816460234,128.66267392973344,39.16446647738377,4
356,356,43.35680653769667,4.411459404125317,161.94991630095504,29.53977394820771,8
357,357,22.12774382187279,16.751758126602677,149.06370791602274,41.22632449241191,9
358,358,62.72852451463684,50.0468635138916,437.2574775393262,26.832948999301838,8
359,359,71.19804485812995,35.630149746557514,24.08023357863701,7.692143146295882,1
360,360,74.01865362515134,65.3395374374828,318.0415644598121,21.337225010367398,7
361,361,90.95226375878607,43.066143007875766,115.04801369158814,36.03547901957944,8
362,362,73.68686169226844,34.660422633288604,236.74177619628156,16.91158091221353,1
